/Users/jinwookkim/projects/ml_model/.venv/lib/python3.13/site-packages/torch/utils/data/dataloader.py:692: UserWarning: 'pin_memory' argument is set as true but not supported on MPS now, device pinned memory won't be used.
  warnings.warn(warn_msg)
Starting EfficientNet training script...
--- Model Initialization (EfficientNet) ---
Using device: mps
Creating EfficientNet model 'timm/efficientnet_b0.ra_in1k' with 101 output classes...
--- Dataset Loading (EfficientNet) ---
Checking for Food-101 dataset...
Image transformations created.
Loading Food-101 dataset using torchvision...
Food-101 dataset loaded. Using a subset of 500 samples for this demo.
Loading checkpoint from ./trained_models/efficientnet_checkpoint.pth
Resuming training from epoch 4
Model, optimizer, and criterion initialized.
Epoch [113/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0045
Epoch [113/124], Batch [100/125] [################----] 80.0%, Loss: 0.1485
Epoch [113/124], Batch [101/125] [################----] 80.8%, Loss: 0.7121
Epoch [113/124], Batch [102/125] [################----] 81.6%, Loss: 0.0040
Epoch [113/124], Batch [103/125] [################----] 82.4%, Loss: 0.0031
Epoch [113/124], Batch [104/125] [################----] 83.2%, Loss: 0.0143
Epoch [113/124], Batch [105/125] [################----] 84.0%, Loss: 0.0026
Epoch [113/124], Batch [106/125] [################----] 84.8%, Loss: 0.0339
Epoch [113/124], Batch [107/125] [#################---] 85.6%, Loss: 0.2911
Epoch [113/124], Batch [108/125] [#################---] 86.4%, Loss: 1.4798
Epoch [113/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0104
Epoch [113/124], Batch [110/125] [#################---] 88.0%, Loss: 0.4194
Epoch [113/124], Batch [111/125] [#################---] 88.8%, Loss: 0.0026
Epoch [113/124], Batch [112/125] [#################---] 89.6%, Loss: 0.0330
Epoch [113/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0033
Epoch [113/124], Batch [114/125] [##################--] 91.2%, Loss: 0.1751
Epoch [113/124], Batch [115/125] [##################--] 92.0%, Loss: 0.3460
Epoch [113/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0166
Epoch [113/124], Batch [117/125] [##################--] 93.6%, Loss: 0.0088
Epoch [113/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0182
Epoch [113/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0033
Epoch [113/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0472
Epoch [113/124], Batch [121/125] [###################-] 96.8%, Loss: 0.0011
Epoch [113/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0064
Epoch [113/124], Batch [123/125] [###################-] 98.4%, Loss: 0.1884
Epoch [113/124], Batch [124/125] [###################-] 99.2%, Loss: 0.0031
Epoch [113/124], Batch [125/125] [####################] 100.0%, Loss: 0.0016
Epoch [113/124] finished. Average Loss: 0.2304
Training Accuracy: 99.00%
--- Saving checkpoint for epoch 113 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [114/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.0085
Epoch [114/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0007
Epoch [114/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.9428
Epoch [114/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0003
Epoch [114/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0001
Epoch [114/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.2623
Epoch [114/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0132
Epoch [114/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0387
Epoch [114/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0264
Epoch [114/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0620
Epoch [114/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.0009
Epoch [114/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0011
Epoch [114/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0003
Epoch [114/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0167
Epoch [114/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0711
Epoch [114/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0644
Epoch [114/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0206
Epoch [114/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0150
Epoch [114/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0011
Epoch [114/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.1336
Epoch [114/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0052
Epoch [114/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0998
Epoch [114/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.0019
Epoch [114/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0431
Epoch [114/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.2274
Epoch [114/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0634
Epoch [114/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.2380
Epoch [114/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0609
Epoch [114/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0081
Epoch [114/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.0110
Epoch [114/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.1396
Epoch [114/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.0021
Epoch [114/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.1191
Epoch [114/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0156
Epoch [114/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.1987
Epoch [114/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0056
Epoch [114/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0682
Epoch [114/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0329
Epoch [114/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0025
Epoch [114/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0598
Epoch [114/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0151
Epoch [114/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0288
Epoch [114/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0026
Epoch [114/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0004
Epoch [114/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0010
Epoch [114/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.0146
Epoch [114/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0076
Epoch [114/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0686
Epoch [114/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.7956
Epoch [114/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0079
Epoch [114/124], Batch [51/125] [########------------] 40.8%, Loss: 0.1406
Epoch [114/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0948
Epoch [114/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0091
Epoch [114/124], Batch [54/125] [########------------] 43.2%, Loss: 0.0011
Epoch [114/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0013
Epoch [114/124], Batch [56/125] [########------------] 44.8%, Loss: 0.0034
Epoch [114/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0009
Epoch [114/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0197
Epoch [114/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0012
Epoch [114/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0009
Epoch [114/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0054
Epoch [114/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.1964
Epoch [114/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0095
Epoch [114/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.2183
Epoch [114/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.8041
Epoch [114/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.1289
Epoch [114/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.0006
Epoch [114/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0993
Epoch [114/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.0438
Epoch [114/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0050
Epoch [114/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.1087
Epoch [114/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.0036
Epoch [114/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.1148
Epoch [114/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0026
Epoch [114/124], Batch [75/125] [############--------] 60.0%, Loss: 0.7113
Epoch [114/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0239
Epoch [114/124], Batch [77/125] [############--------] 61.6%, Loss: 0.4321
Epoch [114/124], Batch [78/125] [############--------] 62.4%, Loss: 0.1415
Epoch [114/124], Batch [79/125] [############--------] 63.2%, Loss: 0.0261
Epoch [114/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0154
Epoch [114/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0024
Epoch [114/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.0081
Epoch [114/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0357
Epoch [114/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0000
Epoch [114/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.3071
Epoch [114/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.0029
Epoch [114/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.0204
Epoch [114/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0118
Epoch [114/124], Batch [89/125] [##############------] 71.2%, Loss: 0.2555
Epoch [114/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0027
Epoch [114/124], Batch [91/125] [##############------] 72.8%, Loss: 1.3648
Epoch [114/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0001
Epoch [114/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0262
Epoch [114/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.4773
Epoch [114/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.2665
Epoch [114/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.0784
Epoch [114/124], Batch [97/125] [###############-----] 77.6%, Loss: 1.2514
Epoch [114/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.0034
Epoch [114/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0169
Epoch [114/124], Batch [100/125] [################----] 80.0%, Loss: 0.1811
Epoch [114/124], Batch [101/125] [################----] 80.8%, Loss: 0.0430
Epoch [114/124], Batch [102/125] [################----] 81.6%, Loss: 0.1857
Epoch [114/124], Batch [103/125] [################----] 82.4%, Loss: 0.0021
Epoch [114/124], Batch [104/125] [################----] 83.2%, Loss: 0.3273
Epoch [114/124], Batch [105/125] [################----] 84.0%, Loss: 0.0766
Epoch [114/124], Batch [106/125] [################----] 84.8%, Loss: 0.4941
Epoch [114/124], Batch [107/125] [#################---] 85.6%, Loss: 0.0066
Epoch [114/124], Batch [108/125] [#################---] 86.4%, Loss: 0.0467
Epoch [114/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0261
Epoch [114/124], Batch [110/125] [#################---] 88.0%, Loss: 0.0028
Epoch [114/124], Batch [111/125] [#################---] 88.8%, Loss: 0.1960
Epoch [114/124], Batch [112/125] [#################---] 89.6%, Loss: 0.0148
Epoch [114/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0008
Epoch [114/124], Batch [114/125] [##################--] 91.2%, Loss: 0.3931
Epoch [114/124], Batch [115/125] [##################--] 92.0%, Loss: 0.0064
Epoch [114/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0029
Epoch [114/124], Batch [117/125] [##################--] 93.6%, Loss: 0.0016
Epoch [114/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0208
Epoch [114/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0212
Epoch [114/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0000
Epoch [114/124], Batch [121/125] [###################-] 96.8%, Loss: 0.0018
Epoch [114/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0020
Epoch [114/124], Batch [123/125] [###################-] 98.4%, Loss: 0.2951
Epoch [114/124], Batch [124/125] [###################-] 99.2%, Loss: 0.0809
Epoch [114/124], Batch [125/125] [####################] 100.0%, Loss: 0.0014
Epoch [114/124] finished. Average Loss: 0.1116
Training Accuracy: 98.20%
--- Saving checkpoint for epoch 114 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [115/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.0774
Epoch [115/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.9808
Epoch [115/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0029
Epoch [115/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0013
Epoch [115/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0487
Epoch [115/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0832
Epoch [115/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0065
Epoch [115/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0038
Epoch [115/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.2724
Epoch [115/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0131
Epoch [115/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.0695
Epoch [115/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0654
Epoch [115/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.3602
Epoch [115/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0113
Epoch [115/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0154
Epoch [115/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0448
Epoch [115/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0005
Epoch [115/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.1981
Epoch [115/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0141
Epoch [115/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.1339
Epoch [115/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0005
Epoch [115/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0010
Epoch [115/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.0049
Epoch [115/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0003
Epoch [115/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0090
Epoch [115/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0125
Epoch [115/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0013
Epoch [115/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0005
Epoch [115/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0360
Epoch [115/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.1455
Epoch [115/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0001
Epoch [115/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.2172
Epoch [115/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.0211
Epoch [115/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0031
Epoch [115/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.0164
Epoch [115/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0051
Epoch [115/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0116
Epoch [115/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0561
Epoch [115/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0001
Epoch [115/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0945
Epoch [115/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0631
Epoch [115/124], Batch [42/125] [######--------------] 33.6%, Loss: 1.4602
Epoch [115/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0346
Epoch [115/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0309
Epoch [115/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0130
Epoch [115/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.0010
Epoch [115/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0011
Epoch [115/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0013
Epoch [115/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0191
Epoch [115/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0140
Epoch [115/124], Batch [51/125] [########------------] 40.8%, Loss: 0.0656
Epoch [115/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0000
Epoch [115/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0065
Epoch [115/124], Batch [54/125] [########------------] 43.2%, Loss: 0.0004
Epoch [115/124], Batch [55/125] [########------------] 44.0%, Loss: 0.2254
Epoch [115/124], Batch [56/125] [########------------] 44.8%, Loss: 0.0074
Epoch [115/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0869
Epoch [115/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0001
Epoch [115/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0015
Epoch [115/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0007
Epoch [115/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0059
Epoch [115/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0293
Epoch [115/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0026
Epoch [115/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0003
Epoch [115/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.0035
Epoch [115/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0079
Epoch [115/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.0005
Epoch [115/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0035
Epoch [115/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.0854
Epoch [115/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0037
Epoch [115/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0169
Epoch [115/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.0035
Epoch [115/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.0000
Epoch [115/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0509
Epoch [115/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0150
Epoch [115/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0080
Epoch [115/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0034
Epoch [115/124], Batch [78/125] [############--------] 62.4%, Loss: 0.0089
Epoch [115/124], Batch [79/125] [############--------] 63.2%, Loss: 0.0030
Epoch [115/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0003
Epoch [115/124], Batch [81/125] [############--------] 64.8%, Loss: 0.6090
Epoch [115/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.1292
Epoch [115/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0935
Epoch [115/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0003
Epoch [115/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.0523
Epoch [115/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.0018
Epoch [115/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.1094
Epoch [115/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0136
Epoch [115/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0003
Epoch [115/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0036
Epoch [115/124], Batch [91/125] [##############------] 72.8%, Loss: 0.0026
Epoch [115/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0008
Epoch [115/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0000
